FIPS,School District Name,County Names,State,LEA,SchoolDigger Number of Stars Elementary,SchoolDigger Number of Stars High,SchoolDigger Number of Stars Middle,SchoolDigger Rank Elementary,SchoolDigger Rank High,SchoolDigger Rank Middle,SchoolDigger Rank Of Elementary,SchoolDigger Rank Of High,SchoolDigger Rank Of Middle,Number of All students,% White students,% Black students,% Asian students,% Hispanic students,% American Indian/Alaska Native students,% Hawaiian Native/Pacific Islander students,% students with Two or More Races,Total Student membership/Full-Time-Equvalent teachers,Number of Charter schools,% Students Receiving Free or DisNumbered Lunch,Number of Magnet schools,Number of Virtual schools
3904687,Fairfield Union Local School District,Perry County,Ohio,4687,4,3,3,498,349,433,1676,836,1050,1900,95.9,0.8,0.1,1.2,0,0.1,2,20.35,0,0,0,0
3904541,Hicksville Exempted Village School District,Defiance County,Ohio,4541,4,4,5,177,88,6,1676,836,1050,922,89.7,0,1.1,7.2,0,0.1,2,14,0,0,0,0
3904412,Hillsboro City School District,Highland County,Ohio,4412,4,3,3,433,418,356,1676,836,1050,2359,88.9,2.1,0.5,2.2,0.2,0,6.1,17.1,0,0,0,0
3904744,Liberty-Benton Local School District,Hancock County,Ohio,4744,4,4,5,198,93,78,1676,836,1050,1486,88.6,1.1,1.6,6.5,0,0.1,2.2,17.33333333,0,0,0,0
3904682,Vermilion Local School District,Erie County,Ohio,4682,4,3,2.5,468,370,542,1676,836,1050,1832,90.7,0.5,0.5,5.3,0.2,0.1,2.7,21.03333333,0,0,0,0
3904682,Vermilion Local School District,Lorain County,Ohio,4682,4,3,2.5,468,370,542,1676,836,1050,1832,90.7,0.5,0.5,5.3,0.2,0.1,2.7,21.03333333,0,0,0,0
3904966,Wheelersburg Local School District,Scioto County,Ohio,4966,4,5,5,455,76,95,1676,836,1050,1594,92.7,0.6,1.1,2,0,0.1,3.5,20.1,0,0,0,0
4214790,Mars Area School District,Butler County,Pennsylvania,14790,4,5,5,179,48,51,1536,688,884,3311,95.2,1.1,2.4,1,0,0,0.2,16.52,0,0,0,0
4216860,New Hope-Solebury School District,Bucks County,Pennsylvania,16860,4,5,5,243,6,18,1536,688,884,1427,84.4,0.4,5.1,5.7,0.1,0.1,4.3,13,0,0,0,0
4217160,North East School District,Erie County,Pennsylvania,17160,4,4,5,365,182,69,1536,688,884,1660,93.5,0.5,0.3,2.3,0.1,0.1,3.2,14.975,0,0,0,0
4220430,Riverview School District,Allegheny County,Pennsylvania,20430,4,4,5,389.5,122,80,1536,688,884,979,85.4,8.7,0.6,1.3,0,0.1,3.9,11.23333333,0,0,0,0
4222620,Springfield Township School District,Montgomery County,Pennsylvania,22620,4,4,5,302,166,75,1536,688,884,2493,73.2,11.9,3.3,7,0.1,0,4.5,14.25,0,0,0,0
4400065,Bristol-Warren Regional School District,Bristol County,Rhode Island,65,4,4,3,38.25,16,25,165,57,54,3188,86.2,2.1,1.6,5.4,0.3,0,4.4,14.21666667,0,0,0,0
4808880,Atlanta Independent School District,Cass County,Texas,8880,4,2,3,1069,995,910,4421,1839,2122,1688,53.1,33.2,0.8,8.5,0.2,0.1,4.2,13.25,0,0,0,0
4810350,Bland Independent School District,Collin County,Texas,10350,4,4,3,672,301,783,4421,1839,2122,683,57.8,0.9,0,39.2,0.6,0.1,1.3,12.8,0,0,0,0
4810350,Bland Independent School District,Hunt County,Texas,10350,4,4,3,672,301,783,4421,1839,2122,683,57.8,0.9,0,39.2,0.6,0.1,1.3,12.8,0,0,0,0
4829580,Maypearl Independent School District,Ellis County,Texas,29580,4,3,2,1127,708,1092,4421,1839,2122,1187,76,1.6,0.4,20,0.2,0.1,1.8,15.73333333,0,0,0,0
4832460,New Diana Independent School District,Harrison County,Texas,32460,4,3,2,682,684,1086,4421,1839,2122,1100,75.6,5.6,0.4,13.1,0.4,0.1,4.8,14.23333333,0,0,0,0
4832460,New Diana Independent School District,Upshur County,Texas,32460,4,3,2,682,684,1086,4421,1839,2122,1100,75.6,5.6,0.4,13.1,0.4,0.1,4.8,14.23333333,0,0,0,0
4842930,Tom Bean Independent School District,Grayson County,Texas,42930,4,2,2,895,1060,1395,4421,1839,2122,667,86.2,1.5,0.3,7.9,1,0.1,2.8,12.6,0,0,0,0
4843230,Troup Independent School District,Cherokee County,Texas,43230,4,4,3,1028,236,676,4421,1839,2122,1081,70,12.9,0.6,13.3,0.3,0.1,2.8,13.13333333,0,0,0,0
4843230,Troup Independent School District,Smith County,Texas,43230,4,4,3,1028,236,676,4421,1839,2122,1081,70,12.9,0.6,13.3,0.3,0.1,2.8,13.13333333,0,0,0,0
4843920,Van Independent School District,Henderson County,Texas,43920,4,3,3,1280,822,842,4421,1839,2122,2424,72.8,3,0.5,19.9,0.4,0,3.3,15.96,0,0,0,0
4843920,Van Independent School District,Smith County,Texas,43920,4,3,3,1280,822,842,4421,1839,2122,2424,72.8,3,0.5,19.9,0.4,0,3.3,15.96,0,0,0,0
4843920,Van Independent School District,Van Zandt County,Texas,43920,4,3,3,1280,822,842,4421,1839,2122,2424,72.8,3,0.5,19.9,0.4,0,3.3,15.96,0,0,0,0
5101290,Falls Church City Public Schools,Falls Church city,Virginia,1290,4,4,5,130,57,35,1102,327,421,2677,64.3,3.5,7.2,13.9,0.1,0,11,14.16,0,0,0,0
5504020,East Troy Community School District,Walworth County,Wisconsin,4020,4,3,1,299,201,457,1066,402,616,1645,89.2,1.2,0.3,5.8,0.5,0.1,2.9,15.75,0,0,0,0
5505250,Gillett School District,Oconto County,Wisconsin,5250,4,1,5,189,350,61,1066,402,616,525,83.4,0.8,0.2,8.2,1.3,0.2,5.9,11.7,0,0,0,0
5505250,Gillett School District,Shawano County,Wisconsin,5250,4,1,5,189,350,61,1066,402,616,525,83.4,0.8,0.2,8.2,1.3,0.2,5.9,11.7,0,0,0,0
5507860,Lena School District,Marinette County,Wisconsin,7860,4,0,1,319,394,508,1066,402,616,392,93.1,0.3,0.8,4.1,0.3,0.3,1.3,12.56666667,0,0,0,0
5507860,Lena School District,Oconto County,Wisconsin,7860,4,0,1,319,394,508,1066,402,616,392,93.1,0.3,0.8,4.1,0.3,0.3,1.3,12.56666667,0,0,0,0
5508760,Markesan School District,Columbia County,Wisconsin,8760,4,4,2,273,66,314,1066,402,616,782,85.5,1.9,0,10.5,0.3,0.1,1.7,13.125,0,0,0,0
5508760,Markesan School District,Dodge County,Wisconsin,8760,4,4,2,273,66,314,1066,402,616,782,85.5,1.9,0,10.5,0.3,0.1,1.7,13.125,0,0,0,0
5508760,Markesan School District,Fond du Lac County,Wisconsin,8760,4,4,2,273,66,314,1066,402,616,782,85.5,1.9,0,10.5,0.3,0.1,1.7,13.125,0,0,0,0
5508760,Markesan School District,Green Lake County,Wisconsin,8760,4,4,2,273,66,314,1066,402,616,782,85.5,1.9,0,10.5,0.3,0.1,1.7,13.125,0,0,0,0
5508760,Markesan School District,Marquette County,Wisconsin,8760,4,4,2,273,66,314,1066,402,616,782,85.5,1.9,0,10.5,0.3,0.1,1.7,13.125,0,0,0,0
5509660,Mineral Point School District,Iowa County,Wisconsin,9660,4,4,5,194,65,20,1066,402,616,725,94.3,1.1,0.3,1.8,0,0.1,2.3,13.06666667,0,0,0,0
5509660,Mineral Point School District,Lafayette County,Wisconsin,9660,4,4,5,194,65,20,1066,402,616,725,94.3,1.1,0.3,1.8,0,0.1,2.3,13.06666667,0,0,0,0
5516740,Williams Bay School District,Walworth County,Wisconsin,16740,4,4,3,261,93,249,1066,402,616,714,86.8,1.1,2.2,9.7,0,0.1,0,13.63333333,0,0,0,0
102550,Oneonta City School District,Blount County,Alabama,2550,4,5,4,168,30,64,675,362,432,1499,66.6,4.3,0.9,23.5,0.3,0.1,4.3,17.53333333,0,0,0,0
102760,Piedmont City School District,Calhoun County,Alabama,2760,4,3,4,130,158,92,675,362,432,1186,83.5,10.5,0.7,1.8,0.5,0.1,3,17.63333333,0,0,0,0
102760,Piedmont City School District,Cleburne County,Alabama,2760,4,3,4,130,158,92,675,362,432,1186,83.5,10.5,0.7,1.8,0.5,0.1,3,17.63333333,0,0,0,0
900690,Canton School District,Hartford County,Connecticut,690,4,5,4,142,11,40,522,121,259,1596,81.8,7,2.9,6.2,0.1,0.1,1.9,12.975,0,0,0,0
1733380,Reed Custer Community Unit School District 255U,Kankakee County,Illinois,33380,4,3,4,594,292,252,2100,702,1380,1477,87.8,0.6,0.7,6.9,0.2,0.1,3.7,12.8,0,0,0,0
1733380,Reed Custer Community Unit School District 255U,Will County,Illinois,33380,4,3,4,594,292,252,2100,702,1380,1477,87.8,0.6,0.7,6.9,0.2,0.1,3.7,12.8,0,0,0,0
1800008,White River Valley School District,Greene County,Indiana,8,4,2,4,190,228,95,1031,389,470,799,92.5,0.9,0.5,4.5,0,0.1,1.5,14.83333333,0,0,0,0
1930560,Wayne Community School District,Decatur County,Iowa,30560,4,5,4,137,17,59,567,320,318,642,95.3,0.2,0.9,1.2,0.5,0.2,1.7,15.15,0,0,0,0
1930560,Wayne Community School District,Lucas County,Iowa,30560,4,5,4,137,17,59,567,320,318,642,95.3,0.2,0.9,1.2,0.5,0.2,1.7,15.15,0,0,0,0
1930560,Wayne Community School District,Wayne County,Iowa,30560,4,5,4,137,17,59,567,320,318,642,95.3,0.2,0.9,1.2,0.5,0.2,1.7,15.15,0,0,0,0
2011820,Spearville Unified School District 381,Ford County,Kansas,11820,4,2,4,80,171,98,667,325,368,331,84.3,1.5,0,12.1,0.9,0.3,0.9,10,0,0,0,0
2011820,Spearville Unified School District 381,Hodgeman County,Kansas,11820,4,2,4,80,171,98,667,325,368,331,84.3,1.5,0,12.1,0.9,0.3,0.9,10,0,0,0,0
2616020,Glen Lake Community Schools,Benzie County,Michigan,16020,4,5,4,370,64,85,1407,666,791,699,94.1,1.1,0.4,2.1,0.9,0.1,1.1,13.8,0,0,0,0
2616020,Glen Lake Community Schools,Leelanau County,Michigan,16020,4,5,4,370,64,85,1407,666,791,699,94.1,1.1,0.4,2.1,0.9,0.1,1.1,13.8,0,0,0,0
2620400,Kingston Community School District,Tuscola County,Michigan,20400,4,2,4,401,383,195,1407,666,791,588,97.4,0.5,0.2,0.5,1.2,0.2,0,18.6,0,0,0,0
2627060,Otsego Public Schools,Allegan County,Michigan,27060,4,3,4,226,240,150,1407,666,791,2287,91.6,1.5,1.2,3.1,0.2,0,2.3,19.16666667,0,0,0,0
2627060,Otsego Public Schools,Kalamazoo County,Michigan,27060,4,3,4,226,240,150,1407,666,791,2287,91.6,1.5,1.2,3.1,0.2,0,2.3,19.16666667,0,0,0,0
2627060,Otsego Public Schools,Van Buren County,Michigan,27060,4,3,4,226,240,150,1407,666,791,2287,91.6,1.5,1.2,3.1,0.2,0,2.3,19.16666667,0,0,0,0
2634950,Vicksburg Community Schools,Kalamazoo County,Michigan,34950,4,2.5,4,328.6666667,322.5,144,1407,666,791,2641,91.4,1,0.7,3,0.4,0,3.4,1614.566667,0,0,0,0
2634950,Vicksburg Community Schools,St. Joseph County,Michigan,34950,4,2.5,4,328.6666667,322.5,144,1407,666,791,2641,91.4,1,0.7,3,0.4,0,3.4,1614.566667,0,0,0,0
2705460,Big Lake Public School District,Sherburne County,Minnesota,5460,4,3,4,215,205,122,859,492,530,3091,85.9,3,1.7,4.7,0.5,0,4.3,18.175,0,0,0,0
2711190,Eden Valley-Watkins School District,Meeker County,Minnesota,11190,4,5,4,123,28,108,859,492,530,978,94.6,0.1,0.3,2.9,0.2,0.1,1.8,13.7,0,0,0,0
2711190,Eden Valley-Watkins School District,Stearns County,Minnesota,11190,4,5,4,123,28,108,859,492,530,978,94.6,0.1,0.3,2.9,0.2,0.1,1.8,13.7,0,0,0,0
2713920,Hermantown Public School District,St. Louis County,Minnesota,13920,4,5,4,151,37,71,859,492,530,2149,92.2,0.7,1.3,2,0.5,0,3.2,16.02,0,0,0,0
2802370,Lafayette County School District,Lafayette County,Mississippi,2370,4,5,4,75,24,43,397,233,264,2888,69.7,26.1,0.5,2.5,0.1,0,1.1,15.25,0,0,0,0
2921510,Mountain Grove R-III School District,Douglas County,Missouri,21510,4,2,4,303,265,148,1039,419,555,1465,94.3,0.8,0.2,2,0.8,0.1,1.9,16.075,0,0,0,0
2921510,Mountain Grove R-III School District,Texas County,Missouri,21510,4,2,4,303,265,148,1039,419,555,1465,94.3,0.8,0.2,2,0.8,0.1,1.9,16.075,0,0,0,0
2921510,Mountain Grove R-III School District,Wright County,Missouri,21510,4,2,4,303,265,148,1039,419,555,1465,94.3,0.8,0.2,2,0.8,0.1,1.9,16.075,0,0,0,0
2932100,Windsor C-1 School District,Jefferson County,Missouri,32100,4,3,4,297,205,167,1039,419,555,3016,94.5,2,0.5,1.9,0.3,0,0.7,14.04,0,0,0,0
3175210,Palmyra District OR-1,Lancaster County,Nebraska,75210,4,3,4,92,82,70,452,217,247,544,93.4,1.3,0.6,1.7,0.2,0.2,2.8,12.2,0,0,0,0
3175210,Palmyra District OR-1,Otoe County,Nebraska,75210,4,3,4,92,82,70,452,217,247,544,93.4,1.3,0.6,1.7,0.2,0.2,2.8,12.2,0,0,0,0
3502580,Texico Municipal Schools,Curry County,New Mexico,2580,4,5,4,100,12,31,383,182,186,560,48.4,2.7,0,48.4,0.4,0.2,0,14.73333333,0,0,0,0
3502580,Texico Municipal Schools,Roosevelt County,New Mexico,2580,4,5,4,100,12,31,383,182,186,560,48.4,2.7,0,48.4,0.4,0.2,0,14.73333333,0,0,0,0
3904576,Bath Local School District,Allen County,Ohio,4576,4,3,4,284,281,184,1676,836,1050,1776,87.6,5.3,2.2,3.8,0,0.1,1.1,18.86666667,0,0,0,0
3904359,Bellevue City School District,Erie County,Ohio,4359,4,3,4,390,329,218,1676,836,1050,1923,90.5,0.4,0.1,5.5,0,0.1,3.5,18.63333333,0,0,0,0
3904359,Bellevue City School District,Huron County,Ohio,4359,4,3,4,390,329,218,1676,836,1050,1923,90.5,0.4,0.1,5.5,0,0.1,3.5,18.63333333,0,0,0,0
3904359,Bellevue City School District,Sandusky County,Ohio,4359,4,3,4,390,329,218,1676,836,1050,1923,90.5,0.4,0.1,5.5,0,0.1,3.5,18.63333333,0,0,0,0
3904359,Bellevue City School District,Seneca County,Ohio,4359,4,3,4,390,329,218,1676,836,1050,1923,90.5,0.4,0.1,5.5,0,0.1,3.5,18.63333333,0,0,0,0
3905053,Chippewa Local School District,Wayne County,Ohio,5053,4,5,4,219,2,189,1676,836,1050,1284,95.6,0.6,0.5,1.6,0.3,0.1,1.3,18.9,0,0,0,0
3905062,Edon Northwest Local School District,Williams County,Ohio,5062,4,3,4,359,366,199,1676,836,1050,507,96.4,0.6,0,2,0.2,0.2,0.6,17.5,0,0,0,0
3905055,Green Local School District,Wayne County,Ohio,5055,4,3,4,302,299,302,1676,836,1050,1101,93.9,0.8,0.5,2.3,0.3,0.1,2.1,18.16666667,0,0,0,0
3904436,Maumee City School District,Lucas County,Ohio,4436,4,3,4,437,260,198,1676,836,1050,2224,77.1,7.6,2.2,6.8,0,0,6.1,17.46,0,0,0,0
3904708,Pike-Delta-York Local School District,Fulton County,Ohio,4708,4,3,4,471,352,120,1676,836,1050,1229,91.5,0.9,0.4,6.1,0,0.1,1,15.8,0,0,0,0
3905030,Tuscarawas Valley Local School District,Stark County,Ohio,5030,4,3,4,243,255,142,1676,836,1050,1366,96,0.6,0.3,1.2,0,0.1,1.8,20.975,0,0,0,0
3905030,Tuscarawas Valley Local School District,Tuscarawas County,Ohio,5030,4,3,4,243,255,142,1676,836,1050,1366,96,0.6,0.3,1.2,0,0.1,1.8,20.975,0,0,0,0
3904957,Woodmore Local School District,Ottawa County,Ohio,4957,4,3,4,355,266,267,1676,836,1050,981,87.5,0.2,0.2,11,0,0.1,1,19.36666667,0,0,0,0
3904957,Woodmore Local School District,Sandusky County,Ohio,4957,4,3,4,355,266,267,1676,836,1050,981,87.5,0.2,0.2,11,0,0.1,1,19.36666667,0,0,0,0
4202820,Avonworth School District,Allegheny County,Pennsylvania,2820,4,3,4,194,273,102,1536,688,884,1677,90.8,2.3,2.6,1.6,0,0.1,2.8,13.9,0,0,0,0
4212750,Keystone Oaks School District,Allegheny County,Pennsylvania,12750,4,3,4,254.6666667,340,173,1536,688,884,1848,80.1,3.8,5.9,4.7,0,0.1,5.5,11.7,0,0,0,0
4213110,Lampeter-Strasburg School District,Lancaster County,Pennsylvania,13110,4,5,4,230,65,115,1536,688,884,3094,85.1,1.7,1.4,8.4,0,0,3.3,16,0,0,0,0
4222590,Spring Grove Area School District,York County,Pennsylvania,22590,4,5,4,294.6666667,60,200,1536,688,884,3801,85.8,4.2,0.8,5.8,0.1,0,3.2,15.91666667,0,0,0,0
4225140,Weatherly Area School District,Carbon County,Pennsylvania,25140,4,2,4,427,479,195,1536,688,884,615,90.2,1.1,0.7,6.3,0.8,0.2,0.7,12.23333333,0,0,0,0
4827990,London Independent School District,Nueces County,Texas,27990,4,5,4,697,125,270,4421,1839,2122,1046,44.6,1.1,3.4,49.2,0.2,0.1,1.4,15.03333333,0,0,0,0
5101950,Highland County Public Schools,Highland County,Virginia,1950,4,2,4,119,174,99,1102,327,421,209,96.7,0,0,1.4,0,0.5,1.4,11.5,0,0,0,0
5504590,Fennimore Community School District,Grant County,Wisconsin,4590,4,3,4,216,148,134,1066,402,616,825,92.8,0.5,0.8,4.1,0,0.1,1.6,13.63333333,0,0,0,0
5515840,Waupaca School District,Portage County,Wisconsin,15840,4,3,4,315,181,94,1066,402,616,2148,91.1,0.8,0.9,5.2,0.4,0,1.5,21.26,0,0,0,0
5515840,Waupaca School District,Waupaca County,Wisconsin,15840,4,3,4,315,181,94,1066,402,616,2148,91.1,0.8,0.9,5.2,0.4,0,1.5,21.26,0,0,0,0
5515840,Waupaca School District,Waushara County,Wisconsin,15840,4,3,4,315,181,94,1066,402,616,2148,91.1,0.8,0.9,5.2,0.4,0,1.5,21.26,0,0,0,0
5602070,Park County School District 6,Park County,Wyoming,2070,4,1,4,37,65,12,153,77,76,2058,93.4,0.8,1.3,3.6,0.8,0,0,10.125,0,0,0,0
806870,Telluride School District R-1,San Miguel County,Colorado,6870,4,4,4,174,43,78,965,411,458,902,78,0.7,0.4,18.5,0.1,0.1,2.1,12.05,0,0,0,0
901170,East Granby School District,Hartford County,Connecticut,1170,4,4,4,128,32,66,522,121,259,838,76.8,7.2,6.4,6.3,0.5,0.1,2.6,9.6,0,0,0,0
904380,Stonington School District,New London County,Connecticut,4380,4,4,4,123.5,34,49.5,522,121,259,2070,86.4,1.4,2.7,5.3,0.6,0,3.5,13.4625,0,0,0,0
1303720,Monroe County School District,Monroe County,Georgia,3720,4,4,4,247.6666667,52,117,1234,435,551,4063,69,24.2,0.6,2.9,0.1,0,3.1,15.14,0,0,0,0
1708640,Carterville Community Unit School District 5,Williamson County,Illinois,8640,4,4,4,295,92,198,2100,702,1380,2142,85,2.4,1.5,4.9,0.3,0,5.8,19.3,0,0,0,0
1716050,Galena Unit School District 120,Jo Daviess County,Illinois,16050,4,4,4,374,173,348,2100,702,1380,833,81.4,1.4,2.3,14.4,0.4,0.1,0,12.63333333,0,0,0,0
1740740,Warren Community Unit School District 205,Jo Daviess County,Illinois,40740,4,4,4,465,123,374,2100,702,1380,407,95.6,0,0.7,0.2,0,0.2,3.2,11.7,0,0,0,0
1740740,Warren Community Unit School District 205,Stephenson County,Illinois,40740,4,4,4,465,123,374,2100,702,1380,407,95.6,0,0.7,0.2,0,0.2,3.2,11.7,0,0,0,0
1812240,Wa-Nee Community Schools,Elkhart County,Indiana,12240,4,4,4,186.3333333,40,54,1031,389,470,3001,85.1,1.4,1,8.5,0.1,0,4,17.54,0,0,0,0
1812240,Wa-Nee Community Schools,Kosciusko County,Indiana,12240,4,4,4,186.3333333,40,54,1031,389,470,3001,85.1,1.4,1,8.5,0.1,0,4,17.54,0,0,0,0
1921240,Norwalk Community School District,Warren County,Iowa,21240,4,4,4,110,87,68,567,320,318,2915,89.5,1.4,1.1,4.7,0.3,0,2.8,15.35,0,0,0,0
2313970,Winthrop,Kennebec County,Maine,13970,4,4,4,43,25,27,254,114,85,891,94.2,2.6,0.7,1.7,0.1,0.1,0.7,11.66666667,0,0,0,0
2507260,Marblehead School District,Essex County,Massachusetts,7260,4,4,4,212,49,89,942,354,498,3096,86.1,2.9,1.7,6.5,0.1,0,2.6,12.64285714,0,0,0,0
2614790,Frankfort-Elberta Area Schools,Benzie County,Michigan,14790,4,4,4,348,154,98,1407,666,791,455,86.2,0.7,1.5,5.9,1.1,0.2,4.4,14.35,0,0,0,0
2633510,Tawas Area Schools,Arenac County,Michigan,33510,4,4,4,207,171,222,1407,666,791,1264,91.3,0.5,1.9,3.2,0.3,0.1,2.8,19.93333333,0,0,0,0
2633510,Tawas Area Schools,Iosco County,Michigan,33510,4,4,4,207,171,222,1407,666,791,1264,91.3,0.5,1.9,3.2,0.3,0.1,2.8,19.93333333,0,0,0,0
2712240,Foley Public School District,Benton County,Minnesota,12240,4,4,4,160,133,70,859,492,530,1982,96.6,0.4,0.2,1.1,0.4,0.1,1.3,17.9,0,0,0,0
2712240,Foley Public School District,Morrison County,Minnesota,12240,4,4,4,160,133,70,859,492,530,1982,96.6,0.4,0.2,1.1,0.4,0.1,1.3,17.9,0,0,0,0
2712240,Foley Public School District,Sherburne County,Minnesota,12240,4,4,4,160,133,70,859,492,530,1982,96.6,0.4,0.2,1.1,0.4,0.1,1.3,17.9,0,0,0,0
2713560,Hawley Public School District,Clay County,Minnesota,13560,4,4,4,87,95,93,859,492,530,981,93.6,0.4,0.3,3,0.4,0.1,2.2,13,0,0,0,0
2721390,Monticello Public School District,Sherburne County,Minnesota,21390,4,4,4,170,96,96,859,492,530,4168,85.6,1.8,1.2,8.2,0.1,0,3,13.61428571,0,0,0,0
2721390,Monticello Public School District,Wright County,Minnesota,21390,4,4,4,170,96,96,859,492,530,4168,85.6,1.8,1.2,8.2,0.1,0,3,13.61428571,0,0,0,0
2803150,Newton County School District,Newton County,Mississippi,3150,4,4,4,56,68,64,397,233,264,1760,70.4,22.3,0.6,2.4,4.3,0.1,0,15.7,0,0,0,0
3406930,Hasbrouck Heights Borough School District,Bergen County,New Jersey,6930,4,4,4,277,109,197,1353,415,716,1800,56.4,2.9,13.2,26.3,0,0.1,1.1,12.75,0,0,0,0
3413410,Princeton Public Schools,Mercer County,New Jersey,13410,4,4,4,260.5,77,127,1353,415,716,3758,54.2,6.1,19.4,13.9,0.1,0,6.3,10.56666667,0,0,0,0
3904670,Ayersville Local School District,Defiance County,Ohio,4670,4,4,4,435,104,133,1676,836,1050,737,87.1,0.5,0.7,10.2,0.1,0.1,1.2,16.45,0,0,0,0
3904847,Buckeye Local School District,Lorain County,Ohio,4847,4,4,4,360,208,299,1676,836,1050,2324,92.7,0.8,0.5,2.1,0,0,3.8,19.95,0,0,0,0
3904847,Buckeye Local School District,Medina County,Ohio,4847,4,4,4,360,208,299,1676,836,1050,2324,92.7,0.8,0.5,2.1,0,0,3.8,19.95,0,0,0,0
3904848,Cloverleaf Local School District,Medina County,Ohio,4848,4,4,4,366,202,191,1676,836,1050,2335,94.2,0.6,0.6,2.1,0,0,2.4,18.43333333,0,0,0,0
3904532,Columbiana Exempted Village School District,Columbiana County,Ohio,4532,4,4,4,461,97,148,1676,836,1050,1031,93.1,0.4,0.9,2.5,0,0.1,3,18.06666667,0,0,0,0
3904532,Columbiana Exempted Village School District,Mahoning County,Ohio,4532,4,4,4,461,97,148,1676,836,1050,1031,93.1,0.4,0.9,2.5,0,0.1,3,18.06666667,0,0,0,0
3905061,Edgerton Local School District,Defiance County,Ohio,5061,4,4,4,473,244,143,1676,836,1050,608,91.6,1.8,0.7,5.1,0.3,0.2,0.3,16,0,0,0,0
3905061,Edgerton Local School District,Williams County,Ohio,5061,4,4,4,473,244,143,1676,836,1050,608,91.6,1.8,0.7,5.1,0.3,0.2,0.3,16,0,0,0,0
3905032,Fairbanks Local School District,Madison County,Ohio,5032,4,4,4,338,158,208,1676,836,1050,1059,94.1,2.3,1.3,1.3,0,0.1,0.9,17.66666667,0,0,0,0
3905032,Fairbanks Local School District,Union County,Ohio,5032,4,4,4,338,158,208,1676,836,1050,1059,94.1,2.3,1.3,1.3,0,0.1,0.9,17.66666667,0,0,0,0
3904785,Fredericktown Local School District,Knox County,Ohio,4785,4,4,4,271,167,235,1676,836,1050,1206,95.4,0.1,0.1,1.6,0.5,0.1,2.2,24,0,0,0,0
3904785,Fredericktown Local School District,Morrow County,Ohio,4785,4,4,4,271,167,235,1676,836,1050,1206,95.4,0.1,0.1,1.6,0.5,0.1,2.2,24,0,0,0,0
3904785,Fredericktown Local School District,Richland County,Ohio,4785,4,4,4,271,167,235,1676,836,1050,1206,95.4,0.1,0.1,1.6,0.5,0.1,2.2,24,0,0,0,0
3905016,Howland Local School District,Trumbull County,Ohio,5016,4,4,4,410.5,172,185,1676,836,1050,2610,87,3.4,1.4,2.8,0.1,0,5.2,17.05,0,0,0,0
3905018,Lakeview Local School District,Trumbull County,Ohio,5018,4,4,4,408,106,144,1676,836,1050,1722,92,1.2,1.6,2,0.1,0.1,3.1,20.16666667,0,0,0,0
3904943,Lexington Local School District,Morrow County,Ohio,4943,4,4,4,269,139,155,1676,836,1050,2396,89.7,1.1,1.2,2.6,0,0,5.3,18.6,0,0,0,0
3904943,Lexington Local School District,Richland County,Ohio,4943,4,4,4,269,139,155,1676,836,1050,2396,89.7,1.1,1.2,2.6,0,0,5.3,18.6,0,0,0,0
3904672,Northeastern Local School District,Defiance County,Ohio,4672,4,4,4,441,99,285,1676,836,1050,1114,88.7,1.3,0.9,7.5,0.2,0.1,1.4,18.475,0,0,0,0
3904579,Shawnee Local School District,Allen County,Ohio,4579,4,4,4,175,101,157,1676,836,1050,2434,83.9,5.2,1.4,2.7,0.2,0,6.6,18.825,0,0,0,0
3904579,Shawnee Local School District,Auglaize County,Ohio,4579,4,4,4,175,101,157,1676,836,1050,2434,83.9,5.2,1.4,2.7,0.2,0,6.6,18.825,0,0,0,0
3904621,West Liberty-Salem Local School District,Champaign County,Ohio,4621,4,4,4,346,196,116,1676,836,1050,1167,94.3,0.3,0.6,0.6,0.1,0.1,4.1,17.7,0,0,0,0
3904621,West Liberty-Salem Local School District,Logan County,Ohio,4621,4,4,4,346,196,116,1676,836,1050,1167,94.3,0.3,0.6,0.6,0.1,0.1,4.1,17.7,0,0,0,0
4105080,Enterprise School District 21,Wallowa County,Oregon,5080,4,4,4,176,64,86,701,241,373,404,92.1,0.2,0.2,4,0,0.2,3.2,14.9,0,0,0,0
4202790,Avon Grove School District,Chester County,Pennsylvania,2790,4,4,4,295,133,92,1536,688,884,4924,69.7,1.4,2.2,23.6,0,0,3,15.85,0,0,0,0
4207200,Dallas School District,Luzerne County,Pennsylvania,7200,4,4,4,268,170,186,1536,688,884,2575,92.5,0.9,2.1,2.6,0,0,1.9,16.35,0,0,0,0
4211010,Greencastle-Antrim School District,Franklin County,Pennsylvania,11010,4,4,4,441,107,169,1536,688,884,3013,89.1,1.8,1.6,3.8,0.1,0,3.7,17.5,0,0,0,0
4218330,Palisades School District,Bucks County,Pennsylvania,18330,4,4,4,231.3333333,111,226,1536,688,884,1521,92.6,0.7,1.2,3.3,0.4,0.1,1.8,10.9,0,0,0,0
4222440,Seneca Valley School District,Butler County,Pennsylvania,22440,4,4,4,224.75,71,113,1536,688,884,7170,90.5,1.4,2.9,2.1,0,0,3,14.3125,0,0,0,0
4226610,Windber Area School District,Cambria County,Pennsylvania,26610,4,4,4,377,106,181,1536,688,884,1211,97.4,0.5,0.2,0.4,0.2,0.1,1.2,14.36666667,0,0,0,0
